,prog_name,inp,rasp,craft,jax
35,prog_f,"('c', 'b', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,prog_f,"('c', 'b', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,prog_f,"('c', 'c', 'a')","[2, 2, 0]","[0, 2, 2, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,prog_f,"('c', 'c', 'b')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,prog_f,"('c', 'c', 'c')","[0, 0, 0]","[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,prog_g,(),[],[-0.28000000000000025],['rasp_to_transformer_integration_test_BOS']
1,prog_g,"('a',)",[None],"[-0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025]"
2,prog_g,"('b',)",[None],"[-0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025]"
3,prog_g,"('c',)",[None],"[-0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025]"
4,prog_g,"('a', 'a')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
5,prog_g,"('a', 'b')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
6,prog_g,"('a', 'c')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
7,prog_g,"('b', 'a')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
8,prog_g,"('b', 'b')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
9,prog_g,"('b', 'c')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
10,prog_g,"('c', 'a')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
11,prog_g,"('c', 'b')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
12,prog_g,"('c', 'c')","[None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025]"
13,prog_g,"('a', 'a', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
14,prog_g,"('a', 'a', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
15,prog_g,"('a', 'a', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
16,prog_g,"('a', 'b', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
17,prog_g,"('a', 'b', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
18,prog_g,"('a', 'b', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
19,prog_g,"('a', 'c', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
20,prog_g,"('a', 'c', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
21,prog_g,"('a', 'c', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
22,prog_g,"('b', 'a', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
23,prog_g,"('b', 'a', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
24,prog_g,"('b', 'a', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
25,prog_g,"('b', 'b', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
26,prog_g,"('b', 'b', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
27,prog_g,"('b', 'b', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
28,prog_g,"('b', 'c', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
29,prog_g,"('b', 'c', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
30,prog_g,"('b', 'c', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
31,prog_g,"('c', 'a', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
32,prog_g,"('c', 'a', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
33,prog_g,"('c', 'a', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
34,prog_g,"('c', 'b', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
35,prog_g,"('c', 'b', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
36,prog_g,"('c', 'b', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
37,prog_g,"('c', 'c', 'a')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
38,prog_g,"('c', 'c', 'b')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
39,prog_g,"('c', 'c', 'c')","[None, None, None]","[-0.28000000000000025, -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]","['rasp_to_transformer_integration_test_BOS', -0.28000000000000025, -0.28000000000000025, -0.28000000000000025]"
0,prog_h,(),[],[0],['rasp_to_transformer_integration_test_BOS']
1,prog_h,"('a',)",[2],"[0, 2]","['rasp_to_transformer_integration_test_BOS', 0]"
2,prog_h,"('b',)",[2],"[0, 2]","['rasp_to_transformer_integration_test_BOS', 0]"
3,prog_h,"('c',)",[2],"[0, 2]","['rasp_to_transformer_integration_test_BOS', 0]"
4,prog_h,"('a', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
5,prog_h,"('a', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
6,prog_h,"('a', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
7,prog_h,"('b', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
8,prog_h,"('b', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
9,prog_h,"('b', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
10,prog_h,"('c', 'a')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
11,prog_h,"('c', 'b')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
12,prog_h,"('c', 'c')","[2, 2]","[0, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
13,prog_h,"('a', 'a', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
14,prog_h,"('a', 'a', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
15,prog_h,"('a', 'a', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
16,prog_h,"('a', 'b', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
17,prog_h,"('a', 'b', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
18,prog_h,"('a', 'b', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
19,prog_h,"('a', 'c', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
20,prog_h,"('a', 'c', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
21,prog_h,"('a', 'c', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
22,prog_h,"('b', 'a', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
23,prog_h,"('b', 'a', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
24,prog_h,"('b', 'a', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
25,prog_h,"('b', 'b', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
26,prog_h,"('b', 'b', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
27,prog_h,"('b', 'b', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
28,prog_h,"('b', 'c', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
29,prog_h,"('b', 'c', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
30,prog_h,"('b', 'c', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
31,prog_h,"('c', 'a', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
32,prog_h,"('c', 'a', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
33,prog_h,"('c', 'a', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
34,prog_h,"('c', 'b', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
35,prog_h,"('c', 'b', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,prog_h,"('c', 'b', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,prog_h,"('c', 'c', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,prog_h,"('c', 'c', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,prog_h,"('c', 'c', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,prog_i,(),[],[0],['rasp_to_transformer_integration_test_BOS']
1,prog_i,"('a',)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
2,prog_i,"('b',)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
3,prog_i,"('c',)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
4,prog_i,"('a', 'a')",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
5,prog_i,"('a', 'b')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
6,prog_i,"('a', 'c')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
7,prog_i,"('b', 'a')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
8,prog_i,"('b', 'b')",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
9,prog_i,"('b', 'c')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
10,prog_i,"('c', 'a')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
11,prog_i,"('c', 'b')","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
12,prog_i,"('c', 'c')",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
13,prog_i,"('a', 'a', 'a')",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
14,prog_i,"('a', 'a', 'b')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
15,prog_i,"('a', 'a', 'c')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
16,prog_i,"('a', 'b', 'a')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
17,prog_i,"('a', 'b', 'b')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
18,prog_i,"('a', 'b', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
19,prog_i,"('a', 'c', 'a')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
20,prog_i,"('a', 'c', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
21,prog_i,"('a', 'c', 'c')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
22,prog_i,"('b', 'a', 'a')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
23,prog_i,"('b', 'a', 'b')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
24,prog_i,"('b', 'a', 'c')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
25,prog_i,"('b', 'b', 'a')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
26,prog_i,"('b', 'b', 'b')",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
27,prog_i,"('b', 'b', 'c')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
28,prog_i,"('b', 'c', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
29,prog_i,"('b', 'c', 'b')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
30,prog_i,"('b', 'c', 'c')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
31,prog_i,"('c', 'a', 'a')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
32,prog_i,"('c', 'a', 'b')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
33,prog_i,"('c', 'a', 'c')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
34,prog_i,"('c', 'b', 'a')","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
35,prog_i,"('c', 'b', 'b')","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,prog_i,"('c', 'b', 'c')","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,prog_i,"('c', 'c', 'a')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,prog_i,"('c', 'c', 'b')","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,prog_i,"('c', 'c', 'c')",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,prog_i_n,(),[],[0],['rasp_to_transformer_integration_test_BOS']
1,prog_i_n,"(1,)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
2,prog_i_n,"(2,)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
3,prog_i_n,"(3,)",RASP_FAILED:query is None!,"[0, 0]","['rasp_to_transformer_integration_test_BOS', 0]"
4,prog_i_n,"(1, 1)",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
5,prog_i_n,"(1, 2)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
6,prog_i_n,"(1, 3)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
7,prog_i_n,"(2, 1)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
8,prog_i_n,"(2, 2)",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
9,prog_i_n,"(2, 3)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
10,prog_i_n,"(3, 1)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
11,prog_i_n,"(3, 2)","[1, 1]","[0, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
12,prog_i_n,"(3, 3)",RASP_FAILED:query is None!,"[0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0]"
13,prog_i_n,"(1, 1, 1)",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
14,prog_i_n,"(1, 1, 2)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
15,prog_i_n,"(1, 1, 3)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
16,prog_i_n,"(1, 2, 1)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
17,prog_i_n,"(1, 2, 2)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
18,prog_i_n,"(1, 2, 3)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
19,prog_i_n,"(1, 3, 1)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
20,prog_i_n,"(1, 3, 2)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
21,prog_i_n,"(1, 3, 3)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
22,prog_i_n,"(2, 1, 1)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
23,prog_i_n,"(2, 1, 2)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
24,prog_i_n,"(2, 1, 3)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
25,prog_i_n,"(2, 2, 1)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
26,prog_i_n,"(2, 2, 2)",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
27,prog_i_n,"(2, 2, 3)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
28,prog_i_n,"(2, 3, 1)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
29,prog_i_n,"(2, 3, 2)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
30,prog_i_n,"(2, 3, 3)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
31,prog_i_n,"(3, 1, 1)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
32,prog_i_n,"(3, 1, 2)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
33,prog_i_n,"(3, 1, 3)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
34,prog_i_n,"(3, 2, 1)","[2, 2, 2]","[0, 2, 2, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
35,prog_i_n,"(3, 2, 2)","[2, 1, 1]","[0, 2, 1, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
36,prog_i_n,"(3, 2, 3)","[1, 2, 1]","[0, 1, 2, 1]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
37,prog_i_n,"(3, 3, 1)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
38,prog_i_n,"(3, 3, 2)","[1, 1, 2]","[0, 1, 1, 2]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
39,prog_i_n,"(3, 3, 3)",RASP_FAILED:query is None!,"[0, 0, 0, 0]","['rasp_to_transformer_integration_test_BOS', 0, 0, 0]"
0,prog_k,(),[],[15.330000000000002],['rasp_to_transformer_integration_test_BOS']
1,prog_k,"(1,)",[16.330000000000002],"[15.330000000000002, 16.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002]"
2,prog_k,"(2,)",[19.330000000000002],"[15.330000000000002, 19.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002]"
3,prog_k,"(3,)",[22.330000000000002],"[15.330000000000002, 22.330000000000002]","['rasp_to_transformer_integration_test_BOS', 21.330000000000002]"
4,prog_k,"(1, 1)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 15.330000000000002]","[15.330000000000002, 17.330000000000002, 17.330000000000002]","['rasp_to_transformer_integration_test_BOS', 15.330000000000002, 15.330000000000002]"
5,prog_k,"(1, 2)","RASP_FAILED:Unsupported type for aggregation: [15.330000000000002, 18.330000000000002]","[15.330000000000002, 17.330000000000002, 17.330000000000002]","['rasp_to_transformer_integration_test_BOS', 18.330000000000002, 18.330000000000002]"
